alignment	model
OG0006081_disco_tree1_aligned_trim.faa	WAG
OG0006082_disco_tree1_aligned_trim.faa	JTT
OG0006083_disco_tree1_aligned_trim.faa	LG
OG0006084_disco_tree1_aligned_trim.faa	Blosum62
OG0006085_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006086_disco_tree1_aligned_trim.faa	JTT
OG0006087_disco_tree1_aligned_trim.faa	WAG
OG0006088_disco_tree1_aligned_trim.faa	JTT
OG0006089_disco_tree1_aligned_trim.faa	Dayhoff
OG0006090_disco_tree1_aligned_trim.faa	JTT
OG0006091_disco_tree1_aligned_trim.faa	LG
OG0006092_disco_tree1_aligned_trim.faa	JTT
OG0006093_disco_tree1_aligned_trim.faa	JTT
OG0006094_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006095_disco_tree1_aligned_trim.faa	JTT
OG0006096_disco_tree1_aligned_trim.faa	JTT
OG0006097_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006098_disco_tree1_aligned_trim.faa	JTT
OG0006099_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006100_disco_tree1_aligned_trim.faa	JTT
OG0006101_disco_tree1_aligned_trim.faa	JTT
OG0006102_disco_tree1_aligned_trim.faa	LG
OG0006103_disco_tree1_aligned_trim.faa	JTT
OG0006104_disco_tree1_aligned_trim.faa	JTT
OG0006105_disco_tree1_aligned_trim.faa	JTT
OG0006106_disco_tree1_aligned_trim.faa	JTT
OG0006107_disco_tree1_aligned_trim.faa	JTT
OG0006108_disco_tree1_aligned_trim.faa	Dayhoff
OG0006109_disco_tree1_aligned_trim.faa	JTT
OG0006110_disco_tree1_aligned_trim.faa	JTT
OG0006111_disco_tree1_aligned_trim.faa	JTT
OG0006112_disco_tree1_aligned_trim.faa	JTT
OG0006113_disco_tree1_aligned_trim.faa	JTT
OG0006114_disco_tree1_aligned_trim.faa	JTT
OG0006115_disco_tree1_aligned_trim.faa	JTT
OG0006116_disco_tree1_aligned_trim.faa	JTT
OG0006117_disco_tree1_aligned_trim.faa	LG
OG0006118_disco_tree1_aligned_trim.faa	JTT
OG0006119_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006120_disco_tree1_aligned_trim.faa	LG
OG0006121_disco_tree1_aligned_trim.faa	Dayhoff
OG0006122_disco_tree1_aligned_trim.faa	WAG
OG0006123_disco_tree1_aligned_trim.faa	JTT
OG0006124_disco_tree1_aligned_trim.faa	JTT
OG0006125_disco_tree1_aligned_trim.faa	JTT
OG0006126_disco_tree1_aligned_trim.faa	JTT
OG0006127_disco_tree1_aligned_trim.faa	LG
OG0006128_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006129_disco_tree1_aligned_trim.faa	JTT
OG0006130_disco_tree1_aligned_trim.faa	JTT
OG0006131_disco_tree1_aligned_trim.faa	JTT
OG0006132_disco_tree1_aligned_trim.faa	JTT
OG0006133_disco_tree1_aligned_trim.faa	JTT
OG0006134_disco_tree1_aligned_trim.faa	JTT
OG0006135_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006136_disco_tree1_aligned_trim.faa	Dayhoff
OG0006137_disco_tree1_aligned_trim.faa	JTT
OG0006138_disco_tree1_aligned_trim.faa	Dayhoff
OG0006139_disco_tree1_aligned_trim.faa	LG
OG0006140_disco_tree1_aligned_trim.faa	JTT
OG0006141_disco_tree1_aligned_trim.faa	JTT
OG0006142_disco_tree1_aligned_trim.faa	JTT
OG0006143_disco_tree1_aligned_trim.faa	JTT
OG0006144_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006145_disco_tree1_aligned_trim.faa	JTT
OG0006146_disco_tree1_aligned_trim.faa	LG
OG0006147_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006148_disco_tree1_aligned_trim.faa	JTT
OG0006149_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006150_disco_tree1_aligned_trim.faa	LG
OG0006151_disco_tree1_aligned_trim.faa	LG
OG0006152_disco_tree1_aligned_trim.faa	JTT
OG0006153_disco_tree1_aligned_trim.faa	JTT
OG0006154_disco_tree1_aligned_trim.faa	JTT
OG0006155_disco_tree1_aligned_trim.faa	LG
OG0006156_disco_tree1_aligned_trim.faa	VT
OG0006157_disco_tree1_aligned_trim.faa	LG
OG0006158_disco_tree1_aligned_trim.faa	VT
OG0006159_disco_tree1_aligned_trim.faa	JTT
OG0006160_disco_tree1_aligned_trim.faa	LG
OG0006161_disco_tree1_aligned_trim.faa	JTT
OG0006162_disco_tree1_aligned_trim.faa	LG
OG0006163_disco_tree1_aligned_trim.faa	JTT
OG0006164_disco_tree1_aligned_trim.faa	JTT
OG0006165_disco_tree1_aligned_trim.faa	JTT
OG0006166_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006167_disco_tree1_aligned_trim.faa	Dayhoff
OG0006168_disco_tree1_aligned_trim.faa	JTT
OG0006169_disco_tree1_aligned_trim.faa	JTT
OG0006170_disco_tree1_aligned_trim.faa	JTT
OG0006171_disco_tree1_aligned_trim.faa	JTT
OG0006172_disco_tree1_aligned_trim.faa	JTT
OG0006173_disco_tree1_aligned_trim.faa	JTT
OG0006174_disco_tree1_aligned_trim.faa	JTT
OG0006175_disco_tree1_aligned_trim.faa	JTT
OG0006176_disco_tree1_aligned_trim.faa	DCMut
OG0006177_disco_tree1_aligned_trim.faa	JTT
OG0006178_disco_tree1_aligned_trim.faa	Dayhoff
OG0006179_disco_tree1_aligned_trim.faa	WAG
OG0006180_disco_tree1_aligned_trim.faa	JTT
OG0006181_disco_tree1_aligned_trim.faa	JTT
OG0006182_disco_tree1_aligned_trim.faa	JTT
OG0006183_disco_tree1_aligned_trim.faa	JTT
OG0006184_disco_tree1_aligned_trim.faa	JTT
OG0006185_disco_tree1_aligned_trim.faa	JTT
OG0006186_disco_tree1_aligned_trim.faa	JTT
OG0006187_disco_tree1_aligned_trim.faa	DCMut
OG0006188_disco_tree1_aligned_trim.faa	JTT
OG0006189_disco_tree1_aligned_trim.faa	VT
OG0006190_disco_tree1_aligned_trim.faa	JTT
OG0006191_disco_tree1_aligned_trim.faa	JTT
OG0006192_disco_tree1_aligned_trim.faa	LG
OG0006193_disco_tree1_aligned_trim.faa	JTT
OG0006194_disco_tree1_aligned_trim.faa	JTT
OG0006195_disco_tree1_aligned_trim.faa	JTT
OG0006196_disco_tree1_aligned_trim.faa	JTT
OG0006197_disco_tree1_aligned_trim.faa	LG
OG0006198_disco_tree1_aligned_trim.faa	JTT
OG0006199_disco_tree1_aligned_trim.faa	JTT
OG0006200_disco_tree1_aligned_trim.faa	JTT
OG0006201_disco_tree1_aligned_trim.faa	JTT
OG0006202_disco_tree1_aligned_trim.faa	JTT
OG0006203_disco_tree1_aligned_trim.faa	JTT
OG0006204_disco_tree1_aligned_trim.faa	JTT
OG0006205_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006206_disco_tree1_aligned_trim.faa	LG
OG0006207_disco_tree1_aligned_trim.faa	JTT
OG0006208_disco_tree1_aligned_trim.faa	JTT
OG0006209_disco_tree1_aligned_trim.faa	JTT
OG0006210_disco_tree1_aligned_trim.faa	JTT
OG0006211_disco_tree1_aligned_trim.faa	Dayhoff
OG0006212_disco_tree1_aligned_trim.faa	JTT
OG0006213_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006214_disco_tree1_aligned_trim.faa	JTT
OG0006215_disco_tree1_aligned_trim.faa	JTT
OG0006216_disco_tree1_aligned_trim.faa	JTT
OG0006217_disco_tree1_aligned_trim.faa	JTT
OG0006218_disco_tree1_aligned_trim.faa	JTT
OG0006219_disco_tree1_aligned_trim.faa	JTT
OG0006220_disco_tree1_aligned_trim.faa	JTT
OG0006221_disco_tree1_aligned_trim.faa	JTT
OG0006222_disco_tree1_aligned_trim.faa	JTT
OG0006223_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006224_disco_tree1_aligned_trim.faa	JTT
OG0006225_disco_tree1_aligned_trim.faa	JTT
OG0006226_disco_tree1_aligned_trim.faa	JTT
OG0006227_disco_tree1_aligned_trim.faa	LG
OG0006228_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006229_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006230_disco_tree1_aligned_trim.faa	LG
OG0006231_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006232_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006233_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006234_disco_tree1_aligned_trim.faa	JTT
OG0006235_disco_tree1_aligned_trim.faa	LG
OG0006236_disco_tree1_aligned_trim.faa	JTT
OG0006237_disco_tree1_aligned_trim.faa	LG
OG0006238_disco_tree1_aligned_trim.faa	JTT
OG0006239_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006240_disco_tree1_aligned_trim.faa	JTT
OG0006241_disco_tree1_aligned_trim.faa	JTT
OG0006242_disco_tree1_aligned_trim.faa	JTT
OG0006243_disco_tree1_aligned_trim.faa	DCMut
OG0006244_disco_tree1_aligned_trim.faa	Dayhoff
OG0006245_disco_tree1_aligned_trim.faa	LG
OG0006246_disco_tree1_aligned_trim.faa	JTT
OG0006247_disco_tree1_aligned_trim.faa	JTT
OG0006248_disco_tree1_aligned_trim.faa	WAG
OG0006249_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006250_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006251_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006252_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006253_disco_tree1_aligned_trim.faa	JTT
OG0006254_disco_tree1_aligned_trim.faa	WAG
OG0006255_disco_tree1_aligned_trim.faa	LG
OG0006256_disco_tree1_aligned_trim.faa	LG
OG0006257_disco_tree1_aligned_trim.faa	Dayhoff
OG0006258_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006259_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006260_disco_tree1_aligned_trim.faa	LG
OG0006261_disco_tree1_aligned_trim.faa	JTT
OG0006262_disco_tree1_aligned_trim.faa	Dayhoff
OG0006263_disco_tree1_aligned_trim.faa	JTT
OG0006264_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006265_disco_tree1_aligned_trim.faa	JTT
OG0006266_disco_tree1_aligned_trim.faa	LG
OG0006267_disco_tree1_aligned_trim.faa	JTT
OG0006268_disco_tree1_aligned_trim.faa	JTT
OG0006269_disco_tree1_aligned_trim.faa	DCMut
OG0006270_disco_tree1_aligned_trim.faa	WAG
OG0006272_disco_tree1_aligned_trim.faa	LG
OG0006273_disco_tree1_aligned_trim.faa	JTT
OG0006274_disco_tree1_aligned_trim.faa	JTT
OG0006275_disco_tree1_aligned_trim.faa	JTT
OG0006276_disco_tree1_aligned_trim.faa	JTT
OG0006277_disco_tree1_aligned_trim.faa	JTT
OG0006278_disco_tree1_aligned_trim.faa	DCMut
OG0006279_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006280_disco_tree1_aligned_trim.faa	JTT
OG0006281_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006282_disco_tree1_aligned_trim.faa	JTT
OG0006283_disco_tree1_aligned_trim.faa	Dayhoff
OG0006284_disco_tree1_aligned_trim.faa	Dayhoff
OG0006285_disco_tree1_aligned_trim.faa	JTT
OG0006286_disco_tree1_aligned_trim.faa	WAG
OG0006287_disco_tree1_aligned_trim.faa	Dayhoff
OG0006288_disco_tree1_aligned_trim.faa	VT
OG0006289_disco_tree1_aligned_trim.faa	JTT
OG0006290_disco_tree1_aligned_trim.faa	JTT
OG0006291_disco_tree1_aligned_trim.faa	JTT
OG0006292_disco_tree1_aligned_trim.faa	JTT
OG0006293_disco_tree1_aligned_trim.faa	JTT
OG0006294_disco_tree1_aligned_trim.faa	JTT
OG0006295_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006296_disco_tree1_aligned_trim.faa	JTT
OG0006297_disco_tree1_aligned_trim.faa	LG
OG0006298_disco_tree1_aligned_trim.faa	JTT
OG0006299_disco_tree1_aligned_trim.faa	LG
OG0006300_disco_tree1_aligned_trim.faa	JTT
OG0006301_disco_tree1_aligned_trim.faa	JTT
OG0006302_disco_tree1_aligned_trim.faa	JTT
OG0006303_disco_tree1_aligned_trim.faa	LG
OG0006304_disco_tree1_aligned_trim.faa	JTT
OG0006305_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006306_disco_tree1_aligned_trim.faa	JTT
OG0006307_disco_tree1_aligned_trim.faa	LG
OG0006308_disco_tree1_aligned_trim.faa	JTT
OG0006309_disco_tree1_aligned_trim.faa	JTT
OG0006310_disco_tree1_aligned_trim.faa	JTT
OG0006311_disco_tree1_aligned_trim.faa	JTT
OG0006312_disco_tree1_aligned_trim.faa	LG
OG0006313_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006314_disco_tree1_aligned_trim.faa	LG
OG0006315_disco_tree1_aligned_trim.faa	JTT
OG0006316_disco_tree1_aligned_trim.faa	JTT
OG0006317_disco_tree1_aligned_trim.faa	JTT
OG0006318_disco_tree1_aligned_trim.faa	WAG
OG0006319_disco_tree1_aligned_trim.faa	DCMut
OG0006320_disco_tree1_aligned_trim.faa	WAG
OG0006321_disco_tree1_aligned_trim.faa	JTT
OG0006322_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006323_disco_tree1_aligned_trim.faa	WAG
OG0006324_disco_tree1_aligned_trim.faa	JTT
OG0006325_disco_tree1_aligned_trim.faa	JTT
OG0006326_disco_tree1_aligned_trim.faa	LG
OG0006327_disco_tree1_aligned_trim.faa	JTT
OG0006328_disco_tree1_aligned_trim.faa	JTT
OG0006329_disco_tree1_aligned_trim.faa	WAG
OG0006330_disco_tree1_aligned_trim.faa	Dayhoff
OG0006331_disco_tree1_aligned_trim.faa	JTT
OG0006332_disco_tree1_aligned_trim.faa	Dayhoff
OG0006333_disco_tree1_aligned_trim.faa	Dayhoff
OG0006334_disco_tree1_aligned_trim.faa	JTT
OG0006335_disco_tree1_aligned_trim.faa	JTT
OG0006336_disco_tree1_aligned_trim.faa	LG
OG0006337_disco_tree1_aligned_trim.faa	LG
OG0006338_disco_tree1_aligned_trim.faa	Blosum62
OG0006339_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006340_disco_tree1_aligned_trim.faa	JTT
OG0006341_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006342_disco_tree1_aligned_trim.faa	Dayhoff
OG0006343_disco_tree1_aligned_trim.faa	LG
OG0006344_disco_tree1_aligned_trim.faa	JTT
OG0006345_disco_tree1_aligned_trim.faa	JTT
OG0006346_disco_tree1_aligned_trim.faa	JTT
OG0006347_disco_tree1_aligned_trim.faa	JTT
OG0006348_disco_tree1_aligned_trim.faa	JTT
OG0006349_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006350_disco_tree1_aligned_trim.faa	JTT
OG0006351_disco_tree1_aligned_trim.faa	cpREV
OG0006352_disco_tree1_aligned_trim.faa	JTT
OG0006353_disco_tree1_aligned_trim.faa	JTT
OG0006354_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006356_disco_tree1_aligned_trim.faa	JTT
OG0006357_disco_tree1_aligned_trim.faa	JTT
OG0006358_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006359_disco_tree1_aligned_trim.faa	JTT
OG0006360_disco_tree1_aligned_trim.faa	JTT
OG0006361_disco_tree1_aligned_trim.faa	JTT
OG0006362_disco_tree1_aligned_trim.faa	JTT
OG0006363_disco_tree1_aligned_trim.faa	Dayhoff
OG0006364_disco_tree1_aligned_trim.faa	JTT
OG0006365_disco_tree1_aligned_trim.faa	JTT
OG0006366_disco_tree1_aligned_trim.faa	LG
OG0006367_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006368_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006369_disco_tree1_aligned_trim.faa	JTT
OG0006370_disco_tree1_aligned_trim.faa	JTT
OG0006371_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006372_disco_tree1_aligned_trim.faa	JTT
OG0006373_disco_tree1_aligned_trim.faa	WAG
OG0006374_disco_tree1_aligned_trim.faa	JTT
OG0006375_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006376_disco_tree1_aligned_trim.faa	LG
OG0006377_disco_tree1_aligned_trim.faa	cpREV
OG0006378_disco_tree1_aligned_trim.faa	JTT
OG0006379_disco_tree1_aligned_trim.faa	JTT
OG0006380_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006381_disco_tree1_aligned_trim.faa	JTT
OG0006382_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006383_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006384_disco_tree1_aligned_trim.faa	JTT
OG0006385_disco_tree1_aligned_trim.faa	JTT
OG0006386_disco_tree1_aligned_trim.faa	Dayhoff
OG0006387_disco_tree1_aligned_trim.faa	LG
OG0006388_disco_tree1_aligned_trim.faa	JTT
OG0006389_disco_tree1_aligned_trim.faa	DCMut
OG0006390_disco_tree1_aligned_trim.faa	LG
OG0006391_disco_tree1_aligned_trim.faa	Dayhoff
OG0006392_disco_tree1_aligned_trim.faa	WAG
OG0006393_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006394_disco_tree1_aligned_trim.faa	JTT
OG0006395_disco_tree1_aligned_trim.faa	JTT
OG0006396_disco_tree1_aligned_trim.faa	Dayhoff
OG0006397_disco_tree1_aligned_trim.faa	LG
OG0006398_disco_tree1_aligned_trim.faa	WAG
OG0006399_disco_tree1_aligned_trim.faa	JTT
OG0006400_disco_tree1_aligned_trim.faa	JTT
OG0006401_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006402_disco_tree1_aligned_trim.faa	LG
OG0006403_disco_tree1_aligned_trim.faa	JTT
OG0006404_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006405_disco_tree1_aligned_trim.faa	JTT
OG0006406_disco_tree1_aligned_trim.faa	LG
OG0006407_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006408_disco_tree1_aligned_trim.faa	JTT
OG0006409_disco_tree1_aligned_trim.faa	LG
OG0006410_disco_tree1_aligned_trim.faa	JTT
OG0006411_disco_tree1_aligned_trim.faa	JTT
OG0006412_disco_tree1_aligned_trim.faa	JTT
OG0006413_disco_tree1_aligned_trim.faa	LG
OG0006414_disco_tree1_aligned_trim.faa	JTT
OG0006415_disco_tree1_aligned_trim.faa	JTT
OG0006416_disco_tree1_aligned_trim.faa	JTT
OG0006417_disco_tree1_aligned_trim.faa	JTT
OG0006418_disco_tree1_aligned_trim.faa	JTT
OG0006419_disco_tree1_aligned_trim.faa	JTT
OG0006420_disco_tree1_aligned_trim.faa	JTT
OG0006421_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006422_disco_tree1_aligned_trim.faa	JTT
OG0006423_disco_tree1_aligned_trim.faa	JTT
OG0006424_disco_tree1_aligned_trim.faa	JTT
OG0006425_disco_tree1_aligned_trim.faa	JTT
OG0006426_disco_tree1_aligned_trim.faa	WAG
OG0006427_disco_tree1_aligned_trim.faa	WAG
OG0006428_disco_tree1_aligned_trim.faa	JTT
OG0006429_disco_tree1_aligned_trim.faa	JTT
OG0006430_disco_tree1_aligned_trim.faa	JTT
OG0006431_disco_tree1_aligned_trim.faa	JTT
OG0006432_disco_tree1_aligned_trim.faa	LG
OG0006433_disco_tree1_aligned_trim.faa	JTT
OG0006434_disco_tree1_aligned_trim.faa	JTT
OG0006435_disco_tree1_aligned_trim.faa	JTT
OG0006436_disco_tree1_aligned_trim.faa	JTT
OG0006437_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006438_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006439_disco_tree1_aligned_trim.faa	JTT
OG0006440_disco_tree1_aligned_trim.faa	JTT
OG0006441_disco_tree1_aligned_trim.faa	JTT
OG0006442_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006443_disco_tree1_aligned_trim.faa	JTT
OG0006444_disco_tree1_aligned_trim.faa	JTT
OG0006445_disco_tree1_aligned_trim.faa	JTT
OG0006446_disco_tree1_aligned_trim.faa	WAG
OG0006447_disco_tree1_aligned_trim.faa	LG
OG0006448_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006449_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006450_disco_tree1_aligned_trim.faa	JTT
OG0006451_disco_tree1_aligned_trim.faa	JTT
OG0006452_disco_tree1_aligned_trim.faa	JTT
OG0006453_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006454_disco_tree1_aligned_trim.faa	WAG
OG0006455_disco_tree1_aligned_trim.faa	Dayhoff
OG0006456_disco_tree1_aligned_trim.faa	HIVb
OG0006457_disco_tree1_aligned_trim.faa	JTT
OG0006458_disco_tree1_aligned_trim.faa	Dayhoff
OG0006459_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006460_disco_tree1_aligned_trim.faa	JTT
OG0006461_disco_tree1_aligned_trim.faa	LG
OG0006462_disco_tree1_aligned_trim.faa	JTT
OG0006463_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006464_disco_tree1_aligned_trim.faa	JTT
OG0006465_disco_tree1_aligned_trim.faa	JTT
OG0006466_disco_tree1_aligned_trim.faa	JTT
OG0006467_disco_tree1_aligned_trim.faa	JTT
OG0006468_disco_tree1_aligned_trim.faa	JTT
OG0006469_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006470_disco_tree1_aligned_trim.faa	JTT
OG0006471_disco_tree1_aligned_trim.faa	LG
OG0006472_disco_tree1_aligned_trim.faa	JTT
OG0006473_disco_tree1_aligned_trim.faa	JTT
OG0006474_disco_tree1_aligned_trim.faa	JTT
OG0006475_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006476_disco_tree1_aligned_trim.faa	JTT
OG0006477_disco_tree1_aligned_trim.faa	JTT
OG0006478_disco_tree1_aligned_trim.faa	LG
OG0006479_disco_tree1_aligned_trim.faa	JTT
OG0006480_disco_tree1_aligned_trim.faa	JTT
OG0006481_disco_tree1_aligned_trim.faa	LG
OG0006482_disco_tree1_aligned_trim.faa	JTT
OG0006483_disco_tree1_aligned_trim.faa	JTT
OG0006484_disco_tree1_aligned_trim.faa	VT
OG0006485_disco_tree1_aligned_trim.faa	JTT
OG0006486_disco_tree1_aligned_trim.faa	JTT
OG0006487_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006488_disco_tree1_aligned_trim.faa	JTT
OG0006489_disco_tree1_aligned_trim.faa	JTT
OG0006490_disco_tree1_aligned_trim.faa	LG
OG0006491_disco_tree1_aligned_trim.faa	JTT
OG0006492_disco_tree1_aligned_trim.faa	JTT
OG0006493_disco_tree1_aligned_trim.faa	cpREV
OG0006494_disco_tree1_aligned_trim.faa	DCMut
OG0006495_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006496_disco_tree1_aligned_trim.faa	JTT
OG0006497_disco_tree1_aligned_trim.faa	LG
OG0006498_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006499_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006500_disco_tree1_aligned_trim.faa	JTT
OG0006501_disco_tree1_aligned_trim.faa	JTT
OG0006502_disco_tree1_aligned_trim.faa	JTT
OG0006503_disco_tree1_aligned_trim.faa	JTT
OG0006504_disco_tree1_aligned_trim.faa	JTT
OG0006505_disco_tree1_aligned_trim.faa	DCMut
OG0006506_disco_tree1_aligned_trim.faa	JTT
OG0006507_disco_tree1_aligned_trim.faa	JTT
OG0006508_disco_tree1_aligned_trim.faa	JTT
OG0006509_disco_tree1_aligned_trim.faa	Dayhoff
OG0006510_disco_tree1_aligned_trim.faa	JTT
OG0006511_disco_tree1_aligned_trim.faa	JTT
OG0006512_disco_tree1_aligned_trim.faa	JTT
OG0006513_disco_tree1_aligned_trim.faa	JTT
OG0006514_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006515_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006516_disco_tree1_aligned_trim.faa	WAG
OG0006517_disco_tree1_aligned_trim.faa	JTT
OG0006518_disco_tree1_aligned_trim.faa	JTT
OG0006519_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006520_disco_tree1_aligned_trim.faa	DCMut
OG0006521_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006522_disco_tree1_aligned_trim.faa	JTT
OG0006523_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006524_disco_tree1_aligned_trim.faa	JTT
OG0006525_disco_tree1_aligned_trim.faa	WAG
OG0006526_disco_tree1_aligned_trim.faa	WAG
OG0006527_disco_tree1_aligned_trim.faa	JTT
OG0006528_disco_tree1_aligned_trim.faa	JTT
OG0006529_disco_tree1_aligned_trim.faa	Dayhoff
OG0006530_disco_tree1_aligned_trim.faa	Dayhoff
OG0006531_disco_tree1_aligned_trim.faa	LG
OG0006532_disco_tree1_aligned_trim.faa	JTT
OG0006533_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006534_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006535_disco_tree1_aligned_trim.faa	JTT
OG0006536_disco_tree1_aligned_trim.faa	JTT
OG0006537_disco_tree1_aligned_trim.faa	JTT
OG0006538_disco_tree1_aligned_trim.faa	JTT
OG0006539_disco_tree1_aligned_trim.faa	JTT
OG0006540_disco_tree1_aligned_trim.faa	JTT
OG0006541_disco_tree1_aligned_trim.faa	JTT
OG0006542_disco_tree1_aligned_trim.faa	JTT
OG0006543_disco_tree1_aligned_trim.faa	JTT
OG0006544_disco_tree1_aligned_trim.faa	Dayhoff
OG0006545_disco_tree1_aligned_trim.faa	JTT
OG0006546_disco_tree1_aligned_trim.faa	JTT
OG0006547_disco_tree1_aligned_trim.faa	DCMut
OG0006548_disco_tree1_aligned_trim.faa	LG
OG0006549_disco_tree1_aligned_trim.faa	JTT
OG0006550_disco_tree1_aligned_trim.faa	JTT
OG0006551_disco_tree1_aligned_trim.faa	JTT
OG0006552_disco_tree1_aligned_trim.faa	JTT
OG0006553_disco_tree1_aligned_trim.faa	JTT
OG0006554_disco_tree1_aligned_trim.faa	JTT
OG0006555_disco_tree1_aligned_trim.faa	JTT
OG0006556_disco_tree1_aligned_trim.faa	JTT
OG0006557_disco_tree1_aligned_trim.faa	JTT
OG0006558_disco_tree1_aligned_trim.faa	VT
OG0006559_disco_tree1_aligned_trim.faa	mtZOA
OG0006560_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006561_disco_tree1_aligned_trim.faa	LG
OG0006562_disco_tree1_aligned_trim.faa	LG
OG0006563_disco_tree1_aligned_trim.faa	LG
OG0006564_disco_tree1_aligned_trim.faa	JTT
OG0006565_disco_tree1_aligned_trim.faa	JTT
OG0006566_disco_tree1_aligned_trim.faa	JTT
OG0006567_disco_tree1_aligned_trim.faa	JTT
OG0006568_disco_tree1_aligned_trim.faa	JTT
OG0006569_disco_tree1_aligned_trim.faa	JTT
OG0006570_disco_tree1_aligned_trim.faa	JTT
OG0006571_disco_tree1_aligned_trim.faa	JTT
OG0006572_disco_tree1_aligned_trim.faa	LG
OG0006573_disco_tree1_aligned_trim.faa	JTT
OG0006574_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006575_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006576_disco_tree1_aligned_trim.faa	Dayhoff
OG0006577_disco_tree1_aligned_trim.faa	JTT
OG0006578_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006579_disco_tree1_aligned_trim.faa	JTT
OG0006580_disco_tree1_aligned_trim.faa	LG
OG0006581_disco_tree1_aligned_trim.faa	WAG
OG0006582_disco_tree1_aligned_trim.faa	JTT
OG0006583_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006584_disco_tree1_aligned_trim.faa	cpREV
OG0006585_disco_tree1_aligned_trim.faa	WAG
OG0006586_disco_tree1_aligned_trim.faa	JTT
OG0006587_disco_tree1_aligned_trim.faa	JTT
